id,text,category
1409843181504638983,"España es hoy un país mejor. Un país donde los que nazcan podrán ser con mayor facilidad quienes realmente son. Más protección, más seguridad, más libertad (de la buena) 
#LeyTrans #LGTBI
🏳‍🌈",HS
1409842191682445319,"Con la nueva ley de #LGTBI lo que hay que hacer es cambiar de género para tener plazas reservadas en las oposiciones y preferencia en las becas al estudiar una carrera. Sed listos y aprovechad, que lo que ponga un papel de que eres hombre o mujer es una tontería. #EsLey #LGTBIQ",HS
1409837940369465346,Tanta gente homofóbica aquí en el Twitter... prestas para criticar y lapidar a quienes no conocen. Esa gente que se somata el pecho y pide clemencia cuando lo necesitan pero q no dudarían ni un segundo en aniquilar la idea de derechos para la comunidad #LGTBI,NHS
1409828415880921091,"Y de la “Teoría Queer” hablamos otro día, que todavía no he leído lo suficiente como para formarme una opinión. 

Lo único claro es que Podemos ha enfrentado al ‘feminismo’ con el movimiento #LGTBi+ con esta Ley.

Nadie gana. Pierden, fundamentalmente, las mujeres.",NHS
1409824795978571780,"Más de la mitad de los estados de la unión, plegados ante los postulados #LGTBI. 

Países tan influyentes como #Alemania, #Francia o #Italia firman una carta contra la legislación húngara que protege a los menores de contenidos sexuales. 

#eltorotv",NHS
1409809670814982147,"[...]. Un creador que, se ha desnudado delante de todos con esta serie que relata su vida en clave de 'semi-ficción'"".
➞ ""Me parece bien un día de reivindicación #LGTBI al año, pero me parece poco. Son precisos y necesarios todos los días para la reivindicación"".",HS
1409805608447098882,"🏳️‍🌈🏳️‍⚧️Hoy se inicia en España el camino para nuevos derechos del colectivo #LGTBI. 

🏛️ El Consejo de Ministros aprueba el proyecto de #LeyLGTBI que incluye la igualdad real para las personas trans. 

#PSOEGarantíaDeDerechos",HS
1409800724138057728,"🏳️‍🌈Sabemos que la #EDUCACIÓN es la principal herramienta para erradicar la #INTOLERANCIA así que hoy hemos invitado a personas que imparten charlas #LGTBI 

A partir de las 12.30 hablamos con @sinjuanconde, @delia1404 de @arcopoli y José Vela de @Educacion_COGAM",HS
1409797952860721153,@AmlegaMelilla @DelegGobMl @ElFarodeMelilla @MELILLAHOY4 @FELGTB @cultura_melilla @igualdadmelilla Un fuerte abrazo desde Andalucía y nuestras felicitaciones por vuestro magnífico activismo #LGTBI.,HS
1409796449970360321,"@Maria_Probeta No es por eso.

Es nos restriega más la 

bandera #LGTBI 🌈💩

que #España.🇪🇸

(Que hagan o se acuesten con quien quieran)",NHS
1409792392576835584,"@SG_UGT @UGTDiversa Avance para nuestro país? La #LeyTransEsMisoginia  Recortará derechos a mujeres y #LGTBI (también afiliados) y tendrá consecuencias terribles en niños y niñas.
Y @UGT_Comunica y tú @SG_UGT seréis cómplices porque @antonioabadg. Y @UGTDiversa se han vendido al neoliberalismo queer",NHS
1409781370860281856,"Hoy se aprueba el anteproyecto de Ley para la igualdad real y efectiva de las personas Trans y para la garantía de los derechos de las personas #LGTBI. 

No sabéis lo orgulloso que estoy de haber estado siempre con la autodeterminación.

España hoy va a ser un país mejor.",HS
1409770820499652609,"Hoy se aprueba el anteproyecto de Ley para la igualdad real y efectiva de las personas Trans y para la garantía de los derechos de las personas #LGTBI

Hoy estaremos más cerca de ser un país mejor, uno en el que ninguna persona sea negada y humillada por el mero hecho de ser.",HS
1409767293282918401,Cuando leo los argumentos tan poco fundamentados y retrógradas  para estar en contra de personas #LGTBI enserio que no sé si reír o llorar.,HS
1409767154787008516,Hoy es un día muy importante para la comunidad #LGTBI y para el #feminismo en España. El #CdeMin  aprueba el anteproyecto de Ley Integral Trans y de Igualdad LGTBI que vuelve a colocar a España a la vanguardia en derechos civiles y en la protección de las minorías 👇🏻,HS
1409721644566859777,"Se terminó el día el orgullo gay. 
Se acabó porque ahora todos podemos cambiar de sexo
Se termino la ley de violencia de género, porque pegas a tu mujer y después corriendo al juzgado y dices que quieres cambiar de sexo sin órmonas pero cambio de sexo 
Ole se acabó #LGtbi #jklm",NHS
1409691473239371777,"#28Junio Ahora no se puede opinar, ni exponer ningún punto de vista sobre la comunidad #LGTBI que no sea otro textual a lo que ellos(as) profesan, porque entonces se molestan e incluso se tornan agresivos(as). ¿Habrá que volverse homosexual por un rato entonces para poder opinar?",NHS
1409690486172917764,"¿Por mi?
Podéis decir que sois un panther o helicoptero apache.
Os odio con toda mi alma y corazón.
Que menera de pitarme los oidos y pincharme en los huevos/cabeza/corazon/culo.
NIÑATAS!!
Que solo buscan fama/dinero/pollas/etc.
Vamos nada bueno..
@IgualdadGob #LGTBI @Los40",NHS
1409685102917931015,"Hoy es el Día que todos se hacen los liberales, que apoyan los derechos de LGTB y luego volvemos a la normalidad. 
Harto de #LGTBI",NHS
1409672387004567558,"Es un gran día para recordar que ""#LGTBI+"" no es solo amar, también es #SER.",HS
1409668155325095940,"Feliz día de ayer del #LGTBI a todos y todas! Os lo mereces y mucho ánimo a las lesbianas, transexuales,gays y todo tiempo de personas  diferentes que luchan por un mundo diferente👏💪",HS
1409664171323498502,"En este día queremos celebrar a la comunidad LGBTQ+ y junto a ella, por todos sus esfuerzos que hacen por aumentar la representatividad e inclusión de todas las personas en la sociedad. Que nadie quede fuera 💪🏽 (3/3)

¡Feliz orgullo! 🌈

#Pride2021 #PrideDay #Orgullo2021 #LGTBI+",HS
1409651413299339266,"@populares No son un poco hipócritas? Pero si os posicionais en contra de #subrogacion, #DerechosLGTBI y/o cualquier ley por igualdad de #LGTBI, y tenéis narices de supuestamente ""apoyar""? Todo vale para ganar un voto demás de los despistados eh? #igualdad #LoveIsLove #Hipocritas #TodoVale",NHS
1409649824052310020,"Me importa entre cero y nada el sexo de quien te enamores o por quien sientas atracción, no me importa que te sientas o seas, me relaciono con personas no con géneros ni orientaciones, no veo a ninguna persona del colectivo #LGTBI diferente a mí.",NHS
1409645818571722763,"@BobPopVeTV ""EL DIA DE.""Pq como todo #LGTBI sabe""el DIA DE celebración""cuando no van a poder pagar su alquiler, luz, agua.. SIN TRABAJO.. OHH! COMO ""EL DIA DE"" del cualquier heterosexual.. SERA EL MISMO..El #BOE restringe nuestros Derechos en ""sábados"" A TOD@S SIN celebración ni excepción",NHS
1409633273265856516,"@CanDigital2 En #Nicaragua y el 🌎 debemos escuchar las voces de la 💑 #LGTBI fomentar su participación, luchar contra cualquier tipo de discriminación.#OrgulloLGTBI @LaSandino  @ArielCurie @M0R1TA_ @ChocobolaNica @Olivia06545002 @CarlosG_Cepero @istamati @Martha_Elena16",HS
1409631144937623552,"No me gusta nada en lo que se ha convertido el #OrgulloLGTBI 
Algo tan bueno y necesario como defender derechos, igualdad, respeto y luchar contra la discriminación ha pasado a ser el negocio de unos cuantos a costa de muchos.
#LGTBI #Orgullo #Orgullo2021 #Orgullo21",NHS
1409626860984537092,"🏳️‍🌈 🏳️‍⚧️ El día que la #homosexualidad, #bisexualidad, #transexualidad y el #lesbianismo no tengan que ser noticia, entonces, habrá normalidad.
#LGTBI #Orgullo #Orgullo2021 #Orgullo21 #OrgulloLGTBI",HS
1409624106991980548,"Una iniciativa solidaria que busca la inclusión laboral de las personas refugiadas en nuestro país, entre ellas muchas #LGTBI.

Comida rica, atención inmejorable y el buen sentimiento de colaborar con una causa social que nos toca a muchos. Os lo recomiendo!",HS
1409620063921983489,Apoyen y visibilicen pero de verdad porque tenemos series y películas de temática #LGTBI para dar y tomar. @CeliaFreijeiro @ValentinaGod @elliotsofia @devermut #pride #LoveIsLove,HS
1409615706858176519,"@Jonroln @nnarashe @SeBuscaClasico_ @RiverPlate Por supuesto! Osea, los #Lgtbi, te acosan si no apoyas el zurdaje/progre aunque seas gay. Ahí son tan hipócritas como las feministas.",NHS
1409614011587608587,"Seguimos apostando en la construcción de un mundo en el que todes podamos ser quienes somos.
¡Nadie es libre, hasta que todes seamos libres!
#Orgullo2021🏳️‍🌈🏳️‍⚧️
#LGTBI+
#Orgullo",HS
1409613591091847175,"Querido @AlmeidaPP_: no tengas complejos en exponer la bandera #LGTBI. Muchos nos han silenciado durante siglos. No dejes que ahora tu ayuntamiento también lo haga. Te lo dice una transgénero que fue despedida por esa razón de la empresa Albertia Servicios Sociosanitarios, S. A.",HS
1409613540164575236,"@InmaOrquin @CarlaAntonelli Sí, es muy injusto. @CarlaAntonelli es un referente en el #PSOE en la lucha #LGTBI y no se entiende que se le de la espalda desde un partido que lleva por bandera la lucha por la igualdad.",HS
1409605788067319819,"@cnoroestetv Me parece bien un monumento en homenaje al orgullo #LGTBI pero no me agrada el sitio, es un lugar donde se sabe que hay mucho cafre.
O al menos le deberían poner cámaras como a la virgen del rocío en bajo guía.",HS
1409604325517807626,"No puede ser que en 2021 sigamos cuestionando, excluyendo o siendo irrespetuosos con la comunidad #LGTBI. 

¿Qué es eso de evaluar a las personas por su orientación sexual? ¿Bardear a quienes defendemos una sociedad más inclusiva?

Amor es amor, no sean medievales.
#OrgulloLGTBI",HS
1409603252212076548,Ojalá un día podamos pasear sin miedo y nos dejen ser felices.🏳️‍🌈🏳️‍🌈🏳️‍🌈🏳️‍🌈 #Pride2021 #OrgulloSiempre #HappyPride #LGTBI,HS
1409597825378394121,"@Carabdechile La Constitución lo dice, todos somos iguales. Si Carabineros apoya el #LGTB que es un grupo político e ideologico, va en contra de las leyes que lo regulan.
No importa con quién te acuestas, vales igual que todos.
#Tubanderanomerepresenta #LGTBI",NHS
1409596213498892289,"@AvisVerde @EAristeguieta La comunidad #LGTBI está formada por personas que no saben la diferencia entre #sexo y #género, que pasaron de reclamar respeto e igualdad, a pretender imponer sus condiciones como paradigmas únicos de la sociedad, irrespetando los derechos de los demás.",NHS
1409595015244963841,Que nadie nunca tenga que dar explicaciones por hacer lo mejor y más  bonito que se puede hacer en este mundo: amar y ser amado. Feliz #Orgullo2021 a tod@s!!! #OrgulloLGTBI #LGTBI,HS
1409583900284755976,"Porque mientras la sociedad exige al médico un trato empático, se empeña en seguir considerando enfermas a personas que no se ajustan a ella y es precisamente ese rechazo el que las hace enfermar.

(Depresión, ansiedad, suicido… Las tasas son mayores en las personas #LGTBI )",HS
1409568098835963911,"“Solo a través del respeto y la humildad podremos valorar las opiniones de aquellos que son diferentes a nosotros” ➡️ María de Santos, responsable de Diversidad e Inclusión de Cepsa en @eldiario.es 🏳️‍🌈 #DíaLGTBI #LGTBI #Orgullo",HS
1409567646731980812,Por una sociedad sin discriminación y mayor tolerancia a las formas de amar Feliz día a toda la comunidad de #LGTBI #LoveIsLove #pride #Orgullo,HS
1409565213733568514,"En un día como hoy, que nadie olvide a las miles de personas migrantes y refugiadas perseguidas por ser #lgtbi. Celebremos la diversidad, pero no olvidemos a las y los más vulnerables.
#Orgullo2021 
@jvilaltai 
@aivesm 
@josefdelamo 
@monicaoltra 
@MaiteIbanez",HS
1409557220329725955,"""La no discriminación por razón d orientación sexual e identidad d género es una d las prioridades d la política exterior española en materia d #DDHH. #España ha impulsado numerosas acciones en defensa d los derechos d las personas #LGTBI en diferentes foros multilaterales""",HS
1409551202271047683,Un 10 a los patrocinadores de la #Eurocopa que han puesto sus anuncios en los partidos con la bandera arcoiris de fondo #LoveIsLove #LGTBI,HS
1409544321699876873,"A mis 20 años me siento orgulloso se ser quién soy y doy las gracias por todas aquellas que caminaron para que  nosotros hoy podamos correr
#love #amor #stonewall #lucha #lgtb #lgtbi #LGTBIQ",HS
1409540647695048704,"Día del orgullo, ¿por que? cuando “la  comunidad” #LGTBI deje de ser una comunidad y dejen de sentirse “diferentes” ellos mismos, sería lo mejor supongo; Pues ¿por que no sentir orgullo de lo que somos como personas? (Sin excluir).",NHS
1409539260143783942,"No tengo amigos gays, ni lesbianas, ni bisexuales, TENGO AMIGOS... Lo demás es su vida PRIVADA #Orgullo2021 
#LGTBI 
#OrgulloLGTBI 

I N C L U S I O N ❤️🧡💛💚💙💜",HS
1409535812845424646,La libertad es lo fundamental para hacer que las personas puedan desarrollar su vida en paz es junto al respeto lo que necesita la personas #LGTBI. Feliz día del #OrgulloLGTBI,HS
1409534686834081795,"@TeresitaMadera Reconocer derechos es el primer paso a una Patria grande querida #Diputada @TeresitaMadera❤️🙏...

#DignidadIgualdaLibertad
#FelizDiaAlColevtivo
#LGTBI",HS
1409533961613807616,"📻 @isalozanovlc: Recuerdo el #Orgullo de 2015, el primero que se abrió el ayuntamiento al movimiento y a las organizaciones #LGTBI. Recuerdo que todo el mundo lloraba de la alegría. Son cosas que será muy difícil de tirar atrás. @plazaradio_",HS
1409529424119218181,"🏳️‍🌈Feliz día del Orgullo #lgtbi 🏳️‍🌈
En @DispasurRoldan nos sumamos a la lucha por la diversidad, tolerancia, respeto, y a la consolidación de derechos y libertades LGTBI
Amor es amor❤️Love is love
#freedom #Libertad #tolerancia #respeto #visibilidad #Orgullo2021",HS
1409528923474567168,"La bandera LGBTQ+ ha sido utilizada como símbolo del orgullo lésbico, gay, bisexual y trans desde 1978. Los diferentes colores simbolizan la diversidad en la comunidad LGBTQ+. 

#orgullo #lgtbi #lgtbiq #lgtbiespaña #pride #pridemonth #pride🌈 #pride2021 #pridemonth2021 #prideweek",HS
1409527573571379218,"Este 2021, el Orgullo #LGTBI pide la aprobación de la Ley Integral Trans. Las personas trans sufren discriminaciones en todos los ámbitos de su vida. Gracias a tu @XSolidaria, contribuirás con proyectos que ofrecen atención ante los delitos de odio y educación contra el acoso.",HS
1409525888060956676,"Por esa gente que quiere. Que quiere de verdad y no lo oculta. Y lo grita. Porque quiere. Porque quiere de verdad.
Querer es ser libre.
Libre de querer.
Valiente. 

#LGTBI #Orgullo2021",HS
1409523791605252104,"¡No se trata de ser todos iguales, sino de aprender a respetar las diferencias! #pride #Orgullo2021 #LGTBI",HS
1409521638970908680,"""No hay cuerpo correcto o incorrecto, sólo existe el cuerpo humano""
""Si respeto otros géneros sólo porque son humanos""
""Si soy buena persona que más da mi género""
""No subestimes el poder de una persona común""
-Julie Khan #LGTBI #LGBTQIA",HS
1409521484909977606,"Feliz día a todos los que pertenecemos a la comunidad LGTB+, a los que lo hemos hecho público y a los que no, feliz día!!
#pride #LGTBI #bisexual #Orgullo",HS
1409517710501986323,"@marialozano777 #Orgullo2021 
#Pride2021 
Ojalá un día no sea necesario tener ""un día"" para reivindicar derechos. Sería un buen comienzo #LGTBI",HS
1409516226850795523,"#28Junio Hoy y siempre, celebramos y acompañamos a toda la comunidad sexodiversa de la @Unimet.⁣
⁣
Seguimos trabajando por justicia, verdad, reparación y garantías de no repetición. ❤️🧡💛💚💙💜🌳⁣

#orgullolgtb #LGTBI #GayPride #OrgulloLGTBI",HS
1409515065607442434,"tan difícil es q t import una puta mierda quienes se quieren, con quién se acuestan, cómo se sienten o identifican... joder q solo es respeto y humanidad 
el hecho d ser lo ""más común"" o visible no significa q es lo único q está ""bien"" amige
#Pride2021 #LGTBI",NHS
1409511701062508546,@RM_Nalapa @populares @pablocasado_ Gracias por votar siempre en contra de las leyes #LGTBI 👏👏👏 por intentar tumbarlas y por apoyar las políticas anti-lgtb de la extrema derecha 👏👏👏,HS
1409511156650237956,"@jpablofr92 @ArantxaCLM Hijo, de verdad, si tu comprensión no llega a entender que el hacer el paripé para quedar bien no compensa el luchar contra los derechos #LGTBI ya el problema no lo tenemos los demás",NHS
1409508092191051786,"@carmencalvo_ Se te ha caído la vergüenza, Carmina, recógela. En las manis #LGTBI no eres bien recibida",NHS
1409508047261667329,"#Orgullo2021 por todas esas personitas #LGTBI. Que no tengan que vivir con miedo y se respeten sus derechos. Ahora que este mensaje no se quede solo en un mes, sino todo el año (mirando a las empresas y políticos oportunistas)",HS
1409505347891568641,"Hoy todos con la banderita  #LGTBI 🏳️‍🌈
en plan progre y moderno...
Mañana a hostiarles porque se besan en el metro o por la calle...
Menos postureo y más acciones
#hipocresiasocial",NHS
1409504387202965505,"La diversidad es lo más hermoso de la sociedad. Recordemos que en Paraguay, 10 años antes que en Stonewall se había reivindicado el derecho a la igualdad #LGTBI setiembre es nuestro mes nacional #Orgullo2021",HS
1409501284097474562,"Compañeros de @UGTMadrid, me parecen muy bien las banderitas en apoyo al colectivo #LGTBI pero el comité de mi ex empresa, formado por afiliados vuestros, firmaron mi carta de despido. Y me despidieron por ser transgénero. Así que hacéroslo mirar. Pista: Albertia Moratalaz.",NHS
1409500035545436163,"3- Eres un vicioso.
Mejor ser vicioso, liberal y poliamoroso que agredir al que no ame lo mismo que yo.

Tengo más pero estas las que más.
Y cada humillación, marginación, desprecios etc me ha hecho más fuerte cada día 💪💪
#Bisexual #Pride #Lgtbi #Pride2021 #LGTBIQ #Orgullo2021",NHS
1409499257032294409,"No hay mayor homofobia que dividir a la sociedad en colectivos para diferenciarse, con la intención de crear una igualdad que de la forma en la que se intenta es contraproducente. No a los colectivos somos personas libres e iguales.

#noaloscolectivos
#LGTBI 
#igualdad",NHS
1409499079030329347,"Vaya coñazo con el #LGTBI que solo representan el 5% de la sociedad.
Nunca tan pocos fueron tan coñazos.",NHS
1409497612269633536,"Feliz día a todos 🌈!Es un día para seguir reivindicando los derechos que faltan a nivel mundial pra el mundo #LGTBI!
Es un día de lucha contra la #LGTBIfobia!Porque todos somos iguales, todos nos merecemos ser felices y libres! 
Feliz #Orgullo2021 #OrgulloLGTBI #OrgulloSiempre",HS
1409488234250448899,"🧡 Gracias a @AniortePepe por tanto y tan buen trabajo en Madrid. Gracias a Ciudadanos la ciudad de Madrid por primera vez tiene políticas #LGTBI reales. 

¡Sigamos trabajando! 🧡🏳️‍🌈🏳️‍⚧️",HS
1409487020649549824,"No soy esclavo y estoy a muerte con los explotados. 
No soy negra y estoy contra todo el maltrato que han recibido en la historia. 
No soy de #LGTBI  pero apoyo todas sus reivindicaciones y derechos. 
No soy mujer maltratada pero me dejaré la vida por defenderlas.",HS
1409486288470872066,"Las realidades locales son diferentes, pero las violencias hacia las personas #LGTBI son globales.  

La diversidad de cuerpos, género, sexualidades y deseos de las personas nos enriquece. 🏳️‍🌈

#OrgulloLGTBI #Global #Cooperación",HS
1409482672481701892,"@carmencalvo_ Que Dª Carmen no ha escuchado a las personas #trans [la T en #LGTBI] lo demuestra las contestaciones a este tuit.

Para que el día del #Orgullo2021 sea feliz es imprescindible que los hombres y las mujeres #trans sean felices.

Lo ha tenido en su mano y no lo ha visto, ¡qué pena!",HS
1409479797303021568,"Buen día del orgullo LGBTI a todas las personas que resisten desde el amor, desde la valentía y consecuencia con lo que somos y sentimos.
Feliz día amada @vpmendi, orgullo de mi corazón!
#LGBT #LGTBI #Orgullo #OrgulloLGTBI #BoliviaDiversa",HS
1409478319033176064,"🌈 Hoy se celebra el #Orgullo2021  en medio mundo, un día para conmemorar los derechos conseguidos por el colectivo #LGTBI y aplaudir la diversidad.

👩‍❤️‍👩👨‍❤️‍👨Un derecho que marcó un antes y un después en nuestro país fue el matrimonio igualitario entre personas del mismo sexo.",HS
1409475854325923840,"Sí a la #LeyRhodes. ¿Por qué lo digo hoy? Sencillo. El homosexual que ha sufrido abusos en la infancia no se considera víctima sino inductor. Por eso la ley es útil y liberadora para el colectivo #lgtbi. Se acabó eso de ""al pobre le torcieron"". #Orgullo2021",HS
1409475175276597257,"@HolmesPlace_es Que nunca nos digan cómo llevar a cabo la condición más poderosa del ser humano: AMAR! ♥️💙💜💛💚🧡

#LGTBI #amamucho #quenadietedigacomoamar",HS
1409473313294913540,"Por un mundo en el que se pueda ser y amar en libertad, y sin miedo🏳️‍🌈 #LGTBI #Orgullo2021",HS
1409473040027635716,Que viva el amor en todas sus versiones. #FelizDiaDelOrgullo #LGTBI el amor siempre gana 🏳️‍🌈🧡💛💚💙💜,HS
1409468414540779520,"🏳️‍🌈50 años de Stonewall y seguimos luchando por un mundo libre donde todas las personan vivan dignamente. Contra la precariedad laboral, y tantas otras opresiones, de las personas #LGTBI reinvindiquemos un #Orgullo2021 #OrgulloLGTBI",HS
1409467460345122817,Hoy recordamos que las vidas #LGTBI importan y que no necesitamos intérpretes ni tutelas. Queda mucho por hacer y por conquistar: es un buen día para recordar que la lucha #feminista y la lucha #LGTBI son dos luchas inescindibles. #Orgullo2021 #Orgullo,HS
1409465200512745481,"FELIZ DIA A TODOS ESOS ENFERMOS MENTALES POR MODA Y POR NACIMIENTO 👏👏🤡
PARA CUANDO LA VACUNA? #LGTBI 🤡",NHS
1409464418254176258,"4/4 (…) día desaparezcan las barreras del amor, y se despenalize la homosexualidad en todos esos paises que todavía hoy reprimen el amor. Feliz orgullo a todos y fuerza y ánimo a todos aquellos que aún sufren.
#LGTBIQ #DiadelorgulloLGTBI #pride #Pride2021 #LGTB #LGTBI",HS
1409462521602453504,"@LGTBoraTalavera  ha conseguido que el Ayto de #Talavera, con la alcaldesa, coloque los símbolos del colectivo #LGTBI en su balcón.

Talavera 1 - Madrid 0 

#Orgullo2021 #OrgulloLGTBI #Pride2021",HS
1409460070530887680,"🏳️‍🌈 En el día del #Orgullo2021 reivindicamos los derechos #LGTBI que son y serán siempre #DerechosHumanos. 
🏛 Como protectores y garantes de los derechos de toda la ciudadanía, los gobiernos locales debemos actuar para conseguir una sociedad libre y orgullosamente diversa.",HS
1409459980340695040,"Nadie debería ser perseguido/a por ser considerado diferente. Soñamos con una Iglesia  abierta a todos/as sintiéndonos familia porque Dios nos ha hecho de muchos colores. 
Es un día de reivindicación, por  quiénes no pueden hacerlo.
#Misevi #lgtbi",HS
1409459286921654275,"Lamentablemente, en muchos países del mundo la diversidad sexual está perseguida y criminalizada.
#orgullolgtb #LGTBI #GayPride #OrgulloLGTBI",HS
1409458406855938056,"¡Feliz día y semana del orgullo!
Desde nuestro despacho queremos mostrar nuestro apoyo a todas las personas. 

#Orgullo  #Orgullo2021 #Pride2021 #LGTBI #OrgulloLGTBI #igualdad #DiadelorgulloLGTBI #diversidad",HS
1409456393439133696,Los disturbios de #Stonewall surgieron contra una redada que se produjo en el bar Stonewall Inn en N.Y. y se consideran la primera ocasión en la historia de EE.UU. en que la comunidad #LGTBI luchó contra un sistema que perseguía a los homosexuales con el beneplácito del gobierno.,HS
1409454560754688001,"En @Calibre_360, como no puede ser de otra manera, estamos a favor del #progreso! Somos personas y como tales no entendemos diferencias entre género, raza o sexualidad.
Feliz día del Orgullo LGTB+ #LGTBI #EqualityForAll #OrgulloLGTBI 🏳️‍🌈",HS
1409453426166095876,@MalagaCF Orgulloso de mi equipo y de todos los valientes del colectivo #LGTBI 🏳️‍🌈. Feliz #Orgullo2021 a todos #TiraDeOrgullo 🏳️‍🌈,HS
1409451733953269765,"No soy esclavo y estoy a muerte con los explotados. 
No soy negra y estoy contra todo el maltrato que han recibido en la historia. 
No soy de #LGTBI  pero apoyo todas sus reivindicaciones y derechos. 
No soy mujer maltratada pero me dejaré la vida por defenderlas.",HS
1409446292162555909,"📢 28 J, ORGULLO LGTBI

✅ Nos sumamos a la conmemoración del Día Internacional del #Orgullo LGTBI. 🏳️‍🌈

✔️Reivindicamos la diversidad, el respeto, la inclusión y los derechos #LGTBI con acciones en las redes sociales y en la fachada del ayuntamiento. 🏳️⚧",HS
1409445599557132291,"Lynn Conway @lynnconway ,ingeniera electrónica, es una mujer transexual que revolucionó la arquitectura de los microchips inventando el  'generalised dynamic instruction handling'

Gracias a ella a día de hoy tenemos móviles y portátiles pequeños y potentes
#Orgullo2021 #LGTBI 🏳️‍🌈",HS
1409445030524297219,"🌈Derecho a ser, derecho a vivir, derecho a sentir, derecho a tener derechos, derecho a ser iguales. #Orgullo2021 #Orgullo #OrgulloLGTBI #LGTBIQ #LGTBI 🌈🏳️‍⚧️💞🏳️‍🌈",HS
1409444748780318720,"Los derechos no se piden, los derechos se exigen. 
Hoy todas con les compas trans, no podemos avanzar como colectivo si no estamos todes.
#SeraLey #LeyTrans #LeyTransYa 
#LGTBI #LGBT #OrgulloLGTBI",HS
1409441634736087041,"🤦🏻‍♀️ Enserio, colectivo #LGTBI+, de español a español. ¿De verdad es necesario que te den las bolsas del súper con la bandera multicolor, que adornen los centros comerciales, que iluminen edificios...? 

🙌🏻 La Ley es igual para todos, os ampara. ¿Podemos dejar ya la pantomima?",NHS
1409439981295255553,"Por más igualdad real, respeto a la diversidad y avance en derechos. 
¡Feliz día del #Orgullo2021  #LGTBI",HS
1409439928002437122,"Lo mejor que podemos hacer para que pare ésta lacra de insultos, amenazas, acoso y agresiones, es educar a nuestrxs hijxs en el respeto y la educación. Así evitaremos que las nuevas generaciones se conviertan en intolerantes y gente de mierd4.

#LGTBI #HappyPride",NHS
1409438845016457216,"Porque no queremos dejar a nadie atrás.
Porque los Derechos LGTBI+ son Derechos Humanos #orgullopalentino #Orgullo2021 #Palencia #LGTBI",HS
1409426326247948290,Desde @_PoliticalWatch estamos comprometidas con que nuestras herramientas sirvan para visibilizar la actividad política relacionada con los derechos #LGTBI y para vigilar el cumplimiento de los compromisos adquiridos.,HS
1409421504438226947,"Libertad es poder ser y amar a quien quieras, no lo que dice Ayuso🏳️‍🌈 #Pride2021 #Orgullo2021 #LoveIsLove #LGTBI",HS
1409417930769682434,"Hacemos historia, en #Parla hoy se presentará el proyecto de la #RedArcoíris gracias a  los grupos Monturiol Diverso y ¡Con Orgullo! Las Américas y mañana #España contará con una #Ley que reconoce y ampara los derechos de las personas #LGTBI. 🙌🏾

¡Seguimos y orgullosxs! 🏳️‍🌈💜",HS
1409417291108958212,"Hay mayores #LGTBI que tienen que volver al armario cuando ingresan en una residencia. La @fundacion26D acompaña a este colectivo mediante programas de intervención psicosocial. Está desarrollando una residencia y centro de día especializada en ellos.

#Orgullo2021",HS
1409416631634305026,"Hace gracia como la gente se llena la boca con la palabra libertad por #LGTBI, pero te denominan facha y fascista por llevar la bandera de España en alguna prenda.

La ‘libertad’ y el respeto siempre lo reclaman los mismos, y estos mismos nunca lo aplican con los demás",NHS
1409416455200858113,"🏳️‍🌈Todas ellas coinciden, además, en que la prioridad de la lucha #LGTBI en este #Orgullo2021 está en la aprobación de la #LeyTrans.",HS
1409416404768628738,"Hacemos historia, en nuestra ciudad  hoy se presentará el proyecto de la #RedArcoíris gracias a  los grupos @Montu_Diverso y @orgulloamericas y además mañana España contará con una #Ley que reconoce y ampara los derechos de las personas #LGTBI.

¡Seguimos, con mucho orgullo! 🏳️‍🌈💜",HS
1409415875330023425,"El #MatrimonioIgualitario y la #AdopciónHomoparental no son un favor. Son derechos que el Estado tiene la obligación de garantizar a todos los ciudadanos por igual. Cuando son iguales para todos, las Democracias se fortalecen. Mi apoyo total a la comunidad #LGTBI #Orgullo2021🏳️‍🌈",HS
1409414188083073025,"@AntonellaMarty Pues yo creo, @AntonellaMarty, que la gran #AynRand no estaría muy de acuerdo contigo, el movimiento #LGTBI no es más que un #Colectivismo más, esto es, #socialismo y/o #comunismo, y además el Orgullo sólo se puede sentir por lo que te supone esfuerzo, no por lo que eres…",NHS
1409413006866386944,"Feliz día del orgullo!

Recordemos que no es sólo un día de fiesta sino para recordar lo que cuesta la simple libertad de existir y amar libremente.

🏳️‍🌈 🏳️‍🌈 🏳️‍🌈

#OrgulloLTGBI
#Orgullo2021 
#LGTBI",HS
1409412109415456773,"✅ En UPN decimos sí al respeto y a la igualdad para todas las personas.

❌En UPN decimos no al rechazo y la discriminación. 

🏳️‍🌈 #28Junio #LGTBI",HS
1409410234913898497,"Hoy #28Junio se celebra el #DiadelorgulloLGTBI porque hace 52 años en Stonewall la comunidad #LGTBI se plantó y comenzó a luchar para ser reconocid@s igual que cualquier otra persona. Una batalla que desgraciadamente continua en nuestros días.

#Orgullo2021 #Pride2021",HS
1409407881926090758,"Los del #LGTBI x q no hacen concentraciones, manifestaciones o desfiles en Riat, Doha o Teherán? Allí es dnd necesitan q defiendan sus derechos, no en la Puerta del Sol
#TragaLefas #OrgulloLGTBI
#Orgullo2021",NHS
